Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,970331,-,-,-,33.77,-84.38,-5,290,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,15,30,63,826,361,-10.9,0.1,2.1,38.9,1.6,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,16,30,49,654,186,-10,0.1,1.4,47.3,-0.1,991,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,17,30,18,187,24,-8.4,0.1,0.9,61.07,-1.9,992,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,18,30,0,0,0,-8,0.1,0.9,65.32,-2.4,992,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,19,30,0,0,0,-7.6,0.1,0.8,71.4,-3.2,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,20,30,0,0,0,-7.5,0.1,0.8,75.13,-3.7,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,21,30,0,0,0,-7.5,0.1,0.7,79,-4.4,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,22,30,0,0,0,-7.7,0.1,0.7,82.38,-5.2,993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,5,23,30,0,0,0,-8,0.1,0.6,84.93,-5.9,994,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,0,30,0,0,0,-8.4,0.1,0.6,85.22,-6.3,994,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,1,30,0,0,0,-8.7,0.1,0.6,85.34,-6.6,994,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,2,30,0,0,0,-9,0.1,0.6,84.58,-6.8,995,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,3,30,0,0,0,-9.3,0.1,0.6,83.35,-7,995,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,4,30,0,0,0,-9.7,0.1,0.6,82.71,-7.3,995,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,5,30,0,0,0,-10.2,0.1,0.6,83.18,-7.8,995,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,6,30,0,0,0,-10.5,0.1,0.6,83.35,-8.2,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,7,30,0,0,0,-10.8,0.1,0.8,77,-7.5,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,8,30,42,462,104,-11,0.1,1.2,64.77,-5.4,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,9,30,63,737,284,-11.7,0.1,1.5,49.87,-2.7,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,10,30,73,861,443,-11.7,0.1,1.6,41.8,-0.3,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,11,30,76,920,552,-11.1,0.1,1.8,38.55,1.5,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,12,30,73,954,603,-10.6,0.1,1.9,37.22,2.6,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,13,30,68,960,587,-10.3,0.1,2,36.67,3.1,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,14,30,63,932,506,-10.3,0.1,2,37.1,2.9,995,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,15,30,55,866,369,-10.6,0.1,1.8,38.87,2,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,16,30,42,722,195,-10.2,0.1,1.2,47.35,-0.3,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,17,30,18,264,27,-8.5,0.1,0.8,63.72,-2.6,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,18,30,0,0,0,-9,0.1,0.8,64.22,-3.2,996,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,19,30,0,0,0,-9.5,0.1,0.8,63.89,-3.7,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,20,30,0,0,0,-9.5,0.1,0.7,66.94,-4.3,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,6,21,30,0,0,0,-9.7,0.1,0.7,69.24,-4.9,997,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
