PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-07-14T13:00:00Z,2018-07-14T12:00:00Z,PT60M,24.1,-77,23.2,114,0,0,114,48.5,94.7,987.8,103,2.2,69
2018-07-14T14:00:00Z,2018-07-14T13:00:00Z,PT60M,24.3,-85,23.1,251,0,0,251,48.3,93,987.8,100,1.7,56
2018-07-14T15:00:00Z,2018-07-14T14:00:00Z,PT60M,24.6,-93,23.1,382,0,0,382,48.1,91.3,987.9,95,1.3,44
2018-07-14T16:00:00Z,2018-07-14T15:00:00Z,PT60M,24.8,-104,23.3,362,0,0,362,48,91.3,987.8,94,1.2,32
2018-07-14T17:00:00Z,2018-07-14T16:00:00Z,PT60M,25,-123,23.7,480,10,9,489,47.8,92.7,987.6,99,1.4,20
2018-07-14T18:00:00Z,2018-07-14T17:00:00Z,PT60M,25.2,-167,24.2,572,60,59,631,47.7,94.2,987.4,102,1.6,13
2018-07-14T19:00:00Z,2018-07-14T18:00:00Z,PT60M,25.3,138,24.4,606,67,65,670,47.8,94.7,987.1,109,1.8,16
2018-07-14T20:00:00Z,2018-07-14T19:00:00Z,PT60M,25.2,110,24.2,512,13,12,525,48.1,94.2,986.6,119,2,27
2018-07-14T21:00:00Z,2018-07-14T20:00:00Z,PT60M,25.2,97,24.1,335,15,12,347,48.4,93.8,986.2,126,2.2,39
2018-07-14T22:00:00Z,2018-07-14T21:00:00Z,PT60M,25.1,88,23.9,297,0,0,297,48.3,93,986,129,2.3,51
2018-07-14T23:00:00Z,2018-07-14T22:00:00Z,PT60M,25.1,80,23.7,54,0,0,54,47.9,91.9,985.9,130,2.1,63
2018-07-15T00:00:00Z,2018-07-14T23:00:00Z,PT60M,25,73,23.4,8,0,0,8,47.4,90.8,985.8,130,1.9,76
2018-07-15T01:00:00Z,2018-07-15T00:00:00Z,PT60M,24.6,65,23.1,8,3,0,8,47,91.4,985.9,130,1.7,87
2018-07-15T02:00:00Z,2018-07-15T01:00:00Z,PT60M,23.9,57,22.9,0,0,0,0,46.6,93.7,986.2,129,1.6,98
2018-07-15T03:00:00Z,2018-07-15T02:00:00Z,PT60M,23.3,47,22.6,0,0,0,0,46.3,96.1,986.5,127,1.4,108
2018-07-15T04:00:00Z,2018-07-15T03:00:00Z,PT60M,22.8,34,22.4,0,0,0,0,46,97.6,986.6,126,1.4,116
2018-07-15T05:00:00Z,2018-07-15T04:00:00Z,PT60M,22.4,20,22.2,0,0,0,0,45.6,98.3,986.6,125,1.4,122
2018-07-15T06:00:00Z,2018-07-15T05:00:00Z,PT60M,22.1,4,22,0,0,0,0,45.3,99,986.5,123,1.5,124
2018-07-15T07:00:00Z,2018-07-15T06:00:00Z,PT60M,21.8,-13,21.8,0,0,0,0,45.1,99.5,986.4,119,1.5,123
2018-07-15T08:00:00Z,2018-07-15T07:00:00Z,PT60M,21.6,-28,21.6,0,0,0,0,45.3,99.6,986.3,113,1.5,119
2018-07-15T09:00:00Z,2018-07-15T08:00:00Z,PT60M,21.4,-42,21.4,0,0,0,0,45.4,99.7,986.2,107,1.6,112
2018-07-15T10:00:00Z,2018-07-15T09:00:00Z,PT60M,21.6,-53,21.5,0,0,0,0,46.2,99.4,986.2,104,1.5,102
2018-07-15T11:00:00Z,2018-07-15T10:00:00Z,PT60M,22.2,-62,22.1,3,0,0,3,47.8,98.8,986.4,104,1.1,92
2018-07-15T12:00:00Z,2018-07-15T11:00:00Z,PT60M,22.9,-70,22.6,67,0,0,67,49.3,98.2,986.6,103,0.7,81
2018-07-15T13:00:00Z,2018-07-15T12:00:00Z,PT60M,23.4,-77,22.8,178,101,43,222,49.8,96.7,986.6,83,0.5,69
2018-07-15T14:00:00Z,2018-07-15T13:00:00Z,PT60M,23.8,-85,22.8,296,125,68,363,49.4,94.2,986.6,51,0.7,56
2018-07-15T15:00:00Z,2018-07-15T14:00:00Z,PT60M,24.2,-93,22.8,370,51,35,405,49.1,91.9,986.5,35,1,44
2018-07-15T16:00:00Z,2018-07-15T15:00:00Z,PT60M,24.5,-104,23,335,0,0,335,48.7,91,986.3,40,1.1,32
2018-07-15T17:00:00Z,2018-07-15T16:00:00Z,PT60M,24.7,-123,23.3,448,0,0,448,48.4,91.7,985.9,60,1.2,20
2018-07-15T18:00:00Z,2018-07-15T17:00:00Z,PT60M,24.9,-167,23.6,600,9,9,609,48,92.3,985.5,77,1.3,13
2018-07-15T19:00:00Z,2018-07-15T18:00:00Z,PT60M,25,138,23.6,618,18,17,635,47.9,92.2,985.1,91,1.4,16
2018-07-15T20:00:00Z,2018-07-15T19:00:00Z,PT60M,25,111,23.5,500,192,170,670,47.9,91.2,984.6,109,1.2,27
2018-07-15T21:00:00Z,2018-07-15T20:00:00Z,PT60M,25,97,23.3,419,192,143,562,48,90.3,984.2,129,1.3,39
2018-07-15T22:00:00Z,2018-07-15T21:00:00Z,PT60M,25.4,88,23.2,361,81,53,414,47.8,87.2,983.9,141,1.2,51
2018-07-15T23:00:00Z,2018-07-15T22:00:00Z,PT60M,26.4,81,23.1,190,175,73,263,47.5,82.2,983.9,149,0.9,63
2018-07-16T00:00:00Z,2018-07-15T23:00:00Z,PT60M,27.3,73,23.1,117,14,5,122,47.1,77.6,983.9,164,0.7,76
2018-07-16T01:00:00Z,2018-07-16T00:00:00Z,PT60M,26.9,66,22.8,15,3,0,16,46.9,78.3,984.1,163,0.7,87
2018-07-16T02:00:00Z,2018-07-16T01:00:00Z,PT60M,25.1,57,22.3,0,0,0,0,46.8,84.3,984.3,144,0.9,98
2018-07-16T03:00:00Z,2018-07-16T02:00:00Z,PT60M,23.3,47,21.7,0,0,0,0,46.7,91,984.6,134,1.1,108
2018-07-16T04:00:00Z,2018-07-16T03:00:00Z,PT60M,22.2,34,21.4,0,0,0,0,46.7,95.1,984.7,133,1.3,116
2018-07-16T05:00:00Z,2018-07-16T04:00:00Z,PT60M,21.8,20,21.2,0,0,0,0,46.6,96.3,984.7,138,1.5,122
2018-07-16T06:00:00Z,2018-07-16T05:00:00Z,PT60M,21.4,4,21,0,0,0,0,46.6,97.5,984.6,143,1.6,124
2018-07-16T07:00:00Z,2018-07-16T06:00:00Z,PT60M,21.1,-13,20.8,0,0,0,0,46.4,98.3,984.6,147,1.7,123
2018-07-16T08:00:00Z,2018-07-16T07:00:00Z,PT60M,20.8,-29,20.6,0,0,0,0,46.3,98.7,984.4,151,1.6,119
2018-07-16T09:00:00Z,2018-07-16T08:00:00Z,PT60M,20.6,-42,20.4,0,0,0,0,46.1,99.2,984.3,155,1.6,112
2018-07-16T10:00:00Z,2018-07-16T09:00:00Z,PT60M,20.9,-53,20.7,0,0,0,0,46.6,98.7,984.4,162,1.5,103
2018-07-16T11:00:00Z,2018-07-16T10:00:00Z,PT60M,21.9,-62,21.5,2,0,0,2,47.9,97.3,984.8,171,1.3,92
2018-07-16T12:00:00Z,2018-07-16T11:00:00Z,PT60M,22.9,-70,22.2,68,22,6,73,49.2,95.9,985.1,183,1.2,81
2018-07-16T13:00:00Z,2018-07-16T12:00:00Z,PT60M,23.8,-78,22.7,156,32,9,164,49.9,93.1,985.3,200,1.1,69
2018-07-16T14:00:00Z,2018-07-16T13:00:00Z,PT60M,24.7,-85,22.8,273,0,0,273,49.9,89,985.4,226,1,56
2018-07-16T15:00:00Z,2018-07-16T14:00:00Z,PT60M,25.6,-93,22.9,358,0,0,358,49.8,85.1,985.4,248,1.2,44
2018-07-16T16:00:00Z,2018-07-16T15:00:00Z,PT60M,26.2,-104,22.9,491,0,0,491,49.8,82.2,985.2,251,1.2,32
2018-07-16T17:00:00Z,2018-07-16T16:00:00Z,PT60M,26.6,-124,22.8,595,36,34,630,49.6,80.1,984.8,235,1,20
2018-07-16T18:00:00Z,2018-07-16T17:00:00Z,PT60M,26.9,-167,22.8,616,71,69,685,49.5,78.1,984.3,213,0.9,13
2018-07-16T19:00:00Z,2018-07-16T18:00:00Z,PT60M,27.3,138,22.7,562,136,131,693,49.5,76,983.9,200,1,16
2018-07-16T20:00:00Z,2018-07-16T19:00:00Z,PT60M,27.6,111,22.5,416,0,0,416,49.6,73.7,983.4,199,1.2,27
2018-07-16T21:00:00Z,2018-07-16T20:00:00Z,PT60M,27.9,98,22.3,320,0,0,320,49.8,71.5,983,198,1.5,39
2018-07-16T22:00:00Z,2018-07-16T21:00:00Z,PT60M,28.2,88,22.3,372,57,36,408,50,70.2,982.8,201,1.5,51
2018-07-16T23:00:00Z,2018-07-16T22:00:00Z,PT60M,28.4,81,22.4,238,19,9,248,50.3,69.7,982.9,210,1.4,64
2018-07-17T00:00:00Z,2018-07-16T23:00:00Z,PT60M,28.7,73,22.5,106,0,0,106,50.6,69.2,982.9,219,1.3,76
2018-07-17T01:00:00Z,2018-07-17T00:00:00Z,PT60M,28,66,22.4,17,0,0,17,50.9,71.9,983.2,226,1.3,87
2018-07-17T02:00:00Z,2018-07-17T01:00:00Z,PT60M,26.4,57,22.3,0,0,0,0,51.1,78.3,983.5,227,1.5,98
2018-07-17T03:00:00Z,2018-07-17T02:00:00Z,PT60M,24.8,47,22.2,0,0,0,0,51.3,85.3,983.9,229,1.6,108
2018-07-17T04:00:00Z,2018-07-17T03:00:00Z,PT60M,23.8,35,22.1,0,0,0,0,51.4,90.2,984,235,1.6,116
2018-07-17T05:00:00Z,2018-07-17T04:00:00Z,PT60M,23.3,20,22,0,0,0,0,51.5,92.5,984,245,1.6,122
2018-07-17T06:00:00Z,2018-07-17T05:00:00Z,PT60M,22.8,4,22,0,0,0,0,51.5,95,984,255,1.6,124
2018-07-17T07:00:00Z,2018-07-17T06:00:00Z,PT60M,22.5,-13,21.9,0,0,0,0,51.3,96.4,983.9,263,1.6,123
2018-07-17T08:00:00Z,2018-07-17T07:00:00Z,PT60M,22.4,-29,21.9,0,0,0,0,50.7,96.9,983.7,270,1.4,119
2018-07-17T09:00:00Z,2018-07-17T08:00:00Z,PT60M,22.2,-42,21.8,0,0,0,0,50.2,97.4,983.5,278,1.3,112
2018-07-17T10:00:00Z,2018-07-17T09:00:00Z,PT60M,22.4,-53,21.9,0,0,0,0,48.9,97.3,983.6,277,1.3,103
2018-07-17T11:00:00Z,2018-07-17T10:00:00Z,PT60M,22.8,-62,22.2,3,4,0,4,46.8,96.7,984,266,1.6,92
2018-07-17T12:00:00Z,2018-07-17T11:00:00Z,PT60M,23.2,-70,22.5,62,127,27,89,44.6,96,984.4,259,1.9,81
2018-07-17T13:00:00Z,2018-07-17T12:00:00Z,PT60M,23.8,-78,22.9,132,375,136,267,43.3,95,984.6,260,2,69
2018-07-17T14:00:00Z,2018-07-17T13:00:00Z,PT60M,24.5,-85,23.4,242,341,186,429,42.8,93.5,984.6,268,2.2,57
2018-07-17T15:00:00Z,2018-07-17T14:00:00Z,PT60M,25.2,-94,23.8,357,282,200,557,42.4,92,984.6,275,2.3,44
2018-07-17T16:00:00Z,2018-07-17T15:00:00Z,PT60M,25.9,-105,23.9,442,260,223,665,41.9,89,984.3,276,2.4,32
2018-07-17T17:00:00Z,2018-07-17T16:00:00Z,PT60M,26.5,-124,23.6,440,365,342,782,41.5,84.6,983.7,270,2.5,20
2018-07-17T18:00:00Z,2018-07-17T17:00:00Z,PT60M,27,-167,23.4,382,493,480,862,41.1,80.4,983.2,265,2.5,13
2018-07-17T19:00:00Z,2018-07-17T18:00:00Z,PT60M,27.7,139,23,220,745,714,934,41.4,75.7,982.7,263,2.5,16
2018-07-17T20:00:00Z,2018-07-17T19:00:00Z,PT60M,28.5,111,22.6,204,738,657,861,42.3,70.5,982.1,264,2.5,27
2018-07-17T21:00:00Z,2018-07-17T20:00:00Z,PT60M,29.3,98,22.2,160,752,586,747,43.3,65.8,981.6,265,2.5,39
2018-07-17T22:00:00Z,2018-07-17T21:00:00Z,PT60M,29.7,89,22,157,653,411,568,43.5,63.3,981.4,264,2.3,51
2018-07-17T23:00:00Z,2018-07-17T22:00:00Z,PT60M,29.7,81,21.9,173,358,169,342,43,62.9,981.5,262,1.9,64
2018-07-18T00:00:00Z,2018-07-17T23:00:00Z,PT60M,29.7,74,21.8,113,12,4,117,42.6,62.4,981.6,260,1.6,76
2018-07-18T01:00:00Z,2018-07-18T00:00:00Z,PT60M,29.1,66,21.4,18,1,0,18,42.8,63.2,981.8,261,1.5,87
2018-07-18T02:00:00Z,2018-07-18T01:00:00Z,PT60M,27.9,57,20.8,0,0,0,0,43.7,65.4,982.1,268,1.6,98
2018-07-18T03:00:00Z,2018-07-18T02:00:00Z,PT60M,26.6,47,20.1,0,0,0,0,44.6,67.6,982.5,274,1.7,108
2018-07-18T04:00:00Z,2018-07-18T03:00:00Z,PT60M,25.7,35,19.8,0,0,0,0,44.9,70,982.5,282,1.8,116
2018-07-18T05:00:00Z,2018-07-18T04:00:00Z,PT60M,25.1,20,19.9,0,0,0,0,44.6,72.6,982.4,292,1.7,122
2018-07-18T06:00:00Z,2018-07-18T05:00:00Z,PT60M,24.6,4,19.9,0,0,0,0,44.3,75.3,982.2,303,1.7,125
2018-07-18T07:00:00Z,2018-07-18T06:00:00Z,PT60M,24,-13,19.9,0,0,0,0,44.1,77.8,982.1,309,1.7,124
2018-07-18T08:00:00Z,2018-07-18T07:00:00Z,PT60M,23.5,-29,19.9,0,0,0,0,43.9,80.2,982.1,310,1.6,119
2018-07-18T09:00:00Z,2018-07-18T08:00:00Z,PT60M,23,-42,19.9,0,0,0,0,43.7,82.7,982.1,311,1.5,112
2018-07-18T10:00:00Z,2018-07-18T09:00:00Z,PT60M,23,-53,20.2,0,0,0,0,43.7,84.6,982.1,312,1.6,103
2018-07-18T11:00:00Z,2018-07-18T10:00:00Z,PT60M,23.4,-62,20.9,2,0,0,2,44.1,85.9,982.3,312,1.8,92
2018-07-18T12:00:00Z,2018-07-18T11:00:00Z,PT60M,23.8,-70,21.5,60,90,20,80,44.5,87.2,982.5,312,2,81
2018-07-18T13:00:00Z,2018-07-18T12:00:00Z,PT60M,24.8,-78,21.8,185,116,41,226,44.4,83.4,982.7,315,2,69
2018-07-18T14:00:00Z,2018-07-18T13:00:00Z,PT60M,26.3,-85,21.5,317,27,16,333,43.7,75.3,982.7,324,1.8,57
2018-07-18T15:00:00Z,2018-07-18T14:00:00Z,PT60M,27.8,-94,21.3,414,139,100,514,43,68,982.8,335,1.6,44
2018-07-18T16:00:00Z,2018-07-18T15:00:00Z,PT60M,29,-105,20.9,413,319,274,686,42,61.8,982.6,346,1.5,32
2018-07-18T17:00:00Z,2018-07-18T16:00:00Z,PT60M,30,-124,20.4,492,255,241,734,40.8,56.4,982.2,355,1.6,21
2018-07-18T18:00:00Z,2018-07-18T17:00:00Z,PT60M,30.9,-167,19.8,403,452,439,843,39.6,51.6,981.7,4,1.6,13
2018-07-18T19:00:00Z,2018-07-18T18:00:00Z,PT60M,31.6,139,19.2,314,602,577,891,38.7,47.9,981.2,13,1.6,17
2018-07-18T20:00:00Z,2018-07-18T19:00:00Z,PT60M,32.1,112,18.7,263,646,573,836,38.2,45.1,980.6,25,1.5,27
2018-07-18T21:00:00Z,2018-07-18T20:00:00Z,PT60M,32.6,98,18.2,195,693,539,735,37.7,42.6,980.1,38,1.4,39
2018-07-18T22:00:00Z,2018-07-18T21:00:00Z,PT60M,32.6,89,18.4,169,630,397,566,36.8,43.1,979.8,48,1.4,51
2018-07-18T23:00:00Z,2018-07-18T22:00:00Z,PT60M,32,81,19.3,174,388,174,348,35.5,46.9,979.9,55,1.3,64
2018-07-19T00:00:00Z,2018-07-18T23:00:00Z,PT60M,31.4,74,20.1,115,91,26,141,34.2,51,980,62,1.2,76
2018-07-19T01:00:00Z,2018-07-19T00:00:00Z,PT60M,30.3,66,20.2,21,2,0,21,33.8,55,980.3,73,1.2,87
2018-07-19T02:00:00Z,2018-07-19T01:00:00Z,PT60M,28.5,57,19.6,0,0,0,0,34.4,58.9,980.7,88,1.3,98
2018-07-19T03:00:00Z,2018-07-19T02:00:00Z,PT60M,26.7,47,19.1,0,0,0,0,35,63.2,981.2,101,1.4,108
2018-07-19T04:00:00Z,2018-07-19T03:00:00Z,PT60M,25.4,35,19,0,0,0,0,35.6,67.6,981.4,107,1.5,116
2018-07-19T05:00:00Z,2018-07-19T04:00:00Z,PT60M,24.7,20,19.3,0,0,0,0,36.2,72.2,981.3,109,1.5,122
2018-07-19T06:00:00Z,2018-07-19T05:00:00Z,PT60M,24,4,19.7,0,0,0,0,36.8,77.1,981.2,110,1.6,125
2018-07-19T07:00:00Z,2018-07-19T06:00:00Z,PT60M,23.4,-13,20,0,0,0,0,37.4,81.3,981.2,106,1.6,124
2018-07-19T08:00:00Z,2018-07-19T07:00:00Z,PT60M,23,-29,20.3,0,0,0,0,37.9,84.9,981.1,96,1.6,119
2018-07-19T09:00:00Z,2018-07-19T08:00:00Z,PT60M,22.6,-42,20.6,0,0,0,0,38.4,88.5,981.1,88,1.7,112
2018-07-19T10:00:00Z,2018-07-19T09:00:00Z,PT60M,22.7,-53,21,0,0,0,0,39.1,90.1,981.3,85,1.9,103
2018-07-19T11:00:00Z,2018-07-19T10:00:00Z,PT60M,23.4,-62,21.6,2,0,0,2,40,89.4,981.7,86,2.2,92
2018-07-19T12:00:00Z,2018-07-19T11:00:00Z,PT60M,24.1,-71,22.1,57,152,30,87,40.9,88.7,982.2,87,2.6,81
2018-07-19T13:00:00Z,2018-07-19T12:00:00Z,PT60M,24.7,-78,22.6,145,295,110,254,41.5,88.1,982.4,92,2.7,69
2018-07-19T14:00:00Z,2018-07-19T13:00:00Z,PT60M,25.4,-86,23.1,163,561,309,473,41.9,87.4,982.5,99,2.8,57
2018-07-19T15:00:00Z,2018-07-19T14:00:00Z,PT60M,26,-94,23.6,204,632,451,655,42.3,86.8,982.6,106,3,44
2018-07-19T16:00:00Z,2018-07-19T15:00:00Z,PT60M,26.4,-105,23.9,379,387,321,701,43,86.3,982.6,109,3.1,32
2018-07-19T17:00:00Z,2018-07-19T16:00:00Z,PT60M,26.5,-125,24,515,95,88,603,44.1,85.9,982.4,108,3.2,21
2018-07-19T18:00:00Z,2018-07-19T17:00:00Z,PT60M,26.7,-167,24,335,576,561,896,45.1,85.5,982.3,108,3.4,14
2018-07-19T19:00:00Z,2018-07-19T18:00:00Z,PT60M,26.7,140,24.1,277,665,637,914,46,85.6,982,108,3.4,17
2018-07-19T20:00:00Z,2018-07-19T19:00:00Z,PT60M,26.6,112,24.1,268,633,566,833,46.9,86.3,981.8,110,3.3,27
2018-07-19T21:00:00Z,2018-07-19T20:00:00Z,PT60M,26.5,98,24.1,365,214,172,537,47.8,86.9,981.5,111,3.2,39
2018-07-19T22:00:00Z,2018-07-19T21:00:00Z,PT60M,26.3,89,23.9,59,0,0,59,48.1,87.1,981.5,110,3.2,51
2018-07-19T23:00:00Z,2018-07-19T22:00:00Z,PT60M,25.9,81,23.5,12,0,0,12,47.7,86.7,981.7,105,3.4,64
2018-07-20T00:00:00Z,2018-07-19T23:00:00Z,PT60M,25.5,74,23,32,0,0,32,47.4,86.4,981.8,101,3.6,76
2018-07-20T01:00:00Z,2018-07-20T00:00:00Z,PT60M,24.8,66,22.3,15,2,0,16,47.1,86,982.2,98,3.6,88
2018-07-20T02:00:00Z,2018-07-20T01:00:00Z,PT60M,24,57,21.4,0,0,0,0,47,85.5,982.7,96,3.5,99
2018-07-20T03:00:00Z,2018-07-20T02:00:00Z,PT60M,23.1,47,20.5,0,0,0,0,46.8,85,983.1,94,3.4,108
2018-07-20T04:00:00Z,2018-07-20T03:00:00Z,PT60M,22.6,35,20,0,0,0,0,46.6,85.2,983.3,91,3.2,117
2018-07-20T05:00:00Z,2018-07-20T04:00:00Z,PT60M,22.3,20,19.9,0,0,0,0,46.2,86,983.3,86,3,122
2018-07-20T06:00:00Z,2018-07-20T05:00:00Z,PT60M,22.1,4,19.8,0,0,0,0,45.9,86.9,983.2,81,2.8,125
2018-07-20T07:00:00Z,2018-07-20T06:00:00Z,PT60M,21.9,-13,19.8,0,0,0,0,45.5,87.7,983.1,76,2.7,124
2018-07-20T08:00:00Z,2018-07-20T07:00:00Z,PT60M,21.8,-29,19.8,0,0,0,0,45.2,88.7,982.9,73,2.7,120
2018-07-20T09:00:00Z,2018-07-20T08:00:00Z,PT60M,21.7,-42,19.9,0,0,0,0,45,89.6,982.7,69,2.6,112
2018-07-20T10:00:00Z,2018-07-20T09:00:00Z,PT60M,21.9,-53,20.2,0,0,0,0,45.1,89.7,982.8,65,2.6,103
2018-07-20T11:00:00Z,2018-07-20T10:00:00Z,PT60M,22.6,-63,20.7,2,0,0,2,45.6,88.9,983,61,2.7,93
2018-07-20T12:00:00Z,2018-07-20T11:00:00Z,PT60M,23.3,-71,21.2,67,1,0,68,46.1,88.1,983.2,58,2.8,81
2018-07-20T13:00:00Z,2018-07-20T12:00:00Z,PT60M,23.8,-78,21.5,152,29,11,163,46,87.2,983.5,58,2.7,69
2018-07-20T14:00:00Z,2018-07-20T13:00:00Z,PT60M,24,-86,21.6,241,0,0,241,45.4,86.3,983.8,61,2.6,57
2018-07-20T15:00:00Z,2018-07-20T14:00:00Z,PT60M,24.2,-94,21.6,242,0,0,242,44.8,85.3,984,65,2.6,44
2018-07-20T16:00:00Z,2018-07-20T15:00:00Z,PT60M,24.7,-105,21.6,419,3,2,422,44,82.7,984,68,2.4,32
2018-07-20T17:00:00Z,2018-07-20T16:00:00Z,PT60M,25.5,-125,21.5,551,4,4,555,43.1,78.6,983.7,71,2.3,21
2018-07-20T18:00:00Z,2018-07-20T17:00:00Z,PT60M,26.2,-167,21.4,561,39,38,600,42.2,74.8,983.3,74,2.1,14
2018-07-20T19:00:00Z,2018-07-20T18:00:00Z,PT60M,26.8,140,21.3,540,36,34,574,41.2,72.1,982.9,76,2,17
2018-07-20T20:00:00Z,2018-07-20T19:00:00Z,PT60M,27.1,112,21.3,475,227,201,676,40.2,70.5,982.4,78,1.9,27
2018-07-20T21:00:00Z,2018-07-20T20:00:00Z,PT60M,27.5,99,21.3,334,407,315,649,39.2,69,981.9,79,1.7,39
2018-07-20T22:00:00Z,2018-07-20T21:00:00Z,PT60M,27.8,89,21.2,221,491,305,526,37.4,67.2,981.5,87,1.5,51
2018-07-20T23:00:00Z,2018-07-20T22:00:00Z,PT60M,28.2,82,21.1,189,313,141,331,34.7,65.2,981.2,103,1.4,64
2018-07-21T00:00:00Z,2018-07-20T23:00:00Z,PT60M,28.6,74,21,101,207,56,157,32.1,63.2,980.9,121,1.3,76
2018-07-21T01:00:00Z,2018-07-21T00:00:00Z,PT60M,28.1,66,20.7,20,40,4,24,31.1,64.2,981,133,1.4,88
2018-07-21T02:00:00Z,2018-07-21T01:00:00Z,PT60M,26.7,58,20.3,0,0,0,0,31.6,68.2,981.4,139,1.6,99
2018-07-21T03:00:00Z,2018-07-21T02:00:00Z,PT60M,25.3,47,20,0,0,0,0,32.1,72.5,981.9,143,1.8,109
2018-07-21T04:00:00Z,2018-07-21T03:00:00Z,PT60M,24.2,35,19.8,0,0,0,0,32.8,76.4,982.1,148,1.8,117
2018-07-21T05:00:00Z,2018-07-21T04:00:00Z,PT60M,23.6,20,20,0,0,0,0,33.6,79.8,982.1,153,1.8,123
2018-07-21T06:00:00Z,2018-07-21T05:00:00Z,PT60M,23,4,20.1,0,0,0,0,34.5,83.4,982.1,159,1.8,125
2018-07-21T07:00:00Z,2018-07-21T06:00:00Z,PT60M,22.7,-13,20.2,0,0,0,0,35.9,85.9,981.9,167,1.8,124
2018-07-21T08:00:00Z,2018-07-21T07:00:00Z,PT60M,22.5,-29,20.2,0,0,0,0,37.9,87.1,981.6,176,1.8,120
2018-07-21T09:00:00Z,2018-07-21T08:00:00Z,PT60M,22.3,-42,20.3,0,0,0,0,39.9,88.4,981.4,184,1.8,112
2018-07-21T10:00:00Z,2018-07-21T09:00:00Z,PT60M,22.2,-53,20.3,0,0,0,0,42,89.1,981.1,190,2,103
2018-07-21T11:00:00Z,2018-07-21T10:00:00Z,PT60M,22.2,-63,20.3,2,0,0,2,44.2,89.2,981,191,2.2,93
2018-07-21T12:00:00Z,2018-07-21T11:00:00Z,PT60M,22.2,-71,20.3,28,0,0,28,46.4,89.2,980.8,193,2.4,81
2018-07-21T13:00:00Z,2018-07-21T12:00:00Z,PT60M,22.7,-78,20.8,85,0,0,85,47.8,89.2,980.7,205,2.5,69
2018-07-21T14:00:00Z,2018-07-21T13:00:00Z,PT60M,23.8,-86,21.9,286,116,63,349,48.5,89.1,980.6,226,2.8,57
2018-07-21T15:00:00Z,2018-07-21T14:00:00Z,PT60M,24.9,-94,22.9,403,145,102,506,49.2,89,980.5,242,3.4,44
2018-07-21T16:00:00Z,2018-07-21T15:00:00Z,PT60M,25.5,-106,23.4,299,534,450,750,49.7,88.6,980.2,251,3.8,32
2018-07-21T17:00:00Z,2018-07-21T16:00:00Z,PT60M,25.5,-125,23.4,340,524,492,831,49.8,88,979.6,259,4,21
2018-07-21T18:00:00Z,2018-07-21T17:00:00Z,PT60M,25.6,-167,23.3,292,636,617,910,50,87.3,979,265,4.2,14
2018-07-21T19:00:00Z,2018-07-21T18:00:00Z,PT60M,25.5,140,23.2,196,779,744,940,48.9,87.3,978.6,270,4.3,17
2018-07-21T20:00:00Z,2018-07-21T19:00:00Z,PT60M,25.2,113,23.1,193,754,671,864,46.5,87.9,978.3,276,4.2,27
2018-07-21T21:00:00Z,2018-07-21T20:00:00Z,PT60M,25,99,23,231,614,479,709,44.2,88.6,978,281,4.1,39
2018-07-21T22:00:00Z,2018-07-21T21:00:00Z,PT60M,25.3,90,22.9,255,381,242,497,42.5,86.5,977.8,281,4,51
2018-07-21T23:00:00Z,2018-07-21T22:00:00Z,PT60M,26.3,82,23,123,0,0,123,41.5,82.1,977.5,276,3.8,64
2018-07-22T00:00:00Z,2018-07-21T23:00:00Z,PT60M,27.3,74,23.1,85,9,2,87,40.5,78,977.3,271,3.7,76
2018-07-22T01:00:00Z,2018-07-22T00:00:00Z,PT60M,26.9,66,22.8,18,3,0,18,39.5,78.2,977.3,268,3.4,88
2018-07-22T02:00:00Z,2018-07-22T01:00:00Z,PT60M,25.2,58,22.1,0,0,0,0,38.5,83,977.5,267,3,99
2018-07-22T03:00:00Z,2018-07-22T02:00:00Z,PT60M,23.5,48,21.4,0,0,0,0,37.6,88.1,977.8,266,2.5,109
2018-07-22T04:00:00Z,2018-07-22T03:00:00Z,PT60M,22.5,35,21,0,0,0,0,36.4,90.9,977.9,269,2.3,117
2018-07-22T05:00:00Z,2018-07-22T04:00:00Z,PT60M,22.3,20,20.7,0,0,0,0,34.9,91.1,977.7,275,2.3,123
2018-07-22T06:00:00Z,2018-07-22T05:00:00Z,PT60M,22,4,20.5,0,0,0,0,33.5,91.2,977.6,281,2.3,125
2018-07-22T07:00:00Z,2018-07-22T06:00:00Z,PT60M,21.7,-13,20.2,0,0,0,0,32.3,90.9,977.4,285,2.4,124
2018-07-22T08:00:00Z,2018-07-22T07:00:00Z,PT60M,21.4,-29,19.8,0,0,0,0,31.3,90.3,977.1,288,2.4,120
2018-07-22T09:00:00Z,2018-07-22T08:00:00Z,PT60M,21.1,-42,19.4,0,0,0,0,30.4,89.6,976.8,290,2.5,113
2018-07-22T10:00:00Z,2018-07-22T09:00:00Z,PT60M,21.2,-53,19.4,0,0,0,0,30.1,89.5,976.8,290,2.5,103
2018-07-22T11:00:00Z,2018-07-22T10:00:00Z,PT60M,21.5,-63,19.8,2,9,1,3,30.4,90,977,288,2.5,93
2018-07-22T12:00:00Z,2018-07-22T11:00:00Z,PT60M,21.8,-71,20.2,45,296,54,99,30.7,90.4,977.3,287,2.5,81
