cvRMSE Value
16.44235520734761,11.947881072487073,11.704078562524737,11.332501946115862,10.293032179197006,8.78096073787124,8.78096073787124,7.416561890281935,5.942624327125309,5.942624327125309,5.942624327125309,5.901375184965763,5.901375184965763,5.605770808154717,5.605770808154717,5.605770808154717,5.605770808154717,5.605770808154717,5.605770808154717,5.605770808154717,5.60503736839208,5.60503736839208,5.60503736839208,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585,5.5335664485799585

best chromosome in each generation
Heating COP,Cooling COP,Building air leakage level,Appliance,Lighting,Window1 Uvalue,Occupancy,Roof1 Uvalue,Opaque1 Uvalue,Window1 SRF All,14,16
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
0.8556760568247552,4.623591364269895,1.8676051159772755,8.810371748673687,9.57661061777984,0.27220207773699207,48.95439288512347,0.2664888455555664,0.31109842068495785,0.4673657615410044,0.2617154168996278,0.4698303352703753
